node_id:ID,descriptive_label:string[],iri,:LABEL
obo.FOODON_03490180,"plastic container, molded or bubble pack",http://purl.obolibrary.org/obo/FOODON_03490180,Concept
obo.FOODON_03490183,"plastic container, rigid or semirigid, tin-plated steel lid",http://purl.obolibrary.org/obo/FOODON_03490183,Concept
obo.FOODON_03490185,"plastic container, rigid or semirigid, tinless steel lid",http://purl.obolibrary.org/obo/FOODON_03490185,Concept
obo.FOODON_03490187,"plastic container, rigid or semirigid, plastic lid",http://purl.obolibrary.org/obo/FOODON_03490187,Concept
obo.FOODON_03490188,"plastic container, rigid or semirigid, aluminum lid",http://purl.obolibrary.org/obo/FOODON_03490188,Concept
obo.FOODON_03490190,aluminum foil wrapper,http://purl.obolibrary.org/obo/FOODON_03490190,Concept
obo.FOODON_03490192,paperboard container with foil or liner overwrap,http://purl.obolibrary.org/obo/FOODON_03490192,Concept
obo.FOODON_03490193,"plastic container, blow-molded",http://purl.obolibrary.org/obo/FOODON_03490193,Concept
obo.FOODON_03490195,container or wrapping by form,http://purl.obolibrary.org/obo/FOODON_03490195,Concept
obo.FOODON_03490196,ampul,http://purl.obolibrary.org/obo/FOODON_03490196,Concept
obo.FOODON_03490197,"bag, sack or pouch",http://purl.obolibrary.org/obo/FOODON_03490197,Concept
obo.FOODON_03490198,drum (container),http://purl.obolibrary.org/obo/FOODON_03490198,Concept
obo.FOODON_03490199,envelope,http://purl.obolibrary.org/obo/FOODON_03490199,Concept
obo.FOODON_03490200,tube,http://purl.obolibrary.org/obo/FOODON_03490200,Concept
obo.FOODON_03490201,vial,http://purl.obolibrary.org/obo/FOODON_03490201,Concept
OR_100,,,OR
obo.FOODON_03490218,jug or demijohn,http://purl.obolibrary.org/obo/FOODON_03490218,Concept
obo.FOODON_03490205,leaf wrapper,http://purl.obolibrary.org/obo/FOODON_03490205,Concept
BLANK_9257,,,BLANK
obo.FOODON_03490206,husk wrapper,http://purl.obolibrary.org/obo/FOODON_03490206,Concept
obo.FOODON_03490207,capsule,http://purl.obolibrary.org/obo/FOODON_03490207,Concept
obo.FOODON_03490208,multicontainer package,http://purl.obolibrary.org/obo/FOODON_03490208,Concept
obo.FOODON_03490209,wax container,http://purl.obolibrary.org/obo/FOODON_03490209,Concept
obo.FOODON_03490211,"wrapper, material unspecified",http://purl.obolibrary.org/obo/FOODON_03490211,Concept
obo.FOODON_03490212,edible container,http://purl.obolibrary.org/obo/FOODON_03490212,Concept
obo.FOODON_03490213,box,http://purl.obolibrary.org/obo/FOODON_03490213,Concept
obo.FOODON_03490216,drawn can,http://purl.obolibrary.org/obo/FOODON_03490216,Concept
obo.FOODON_03490217,three-part can,http://purl.obolibrary.org/obo/FOODON_03490217,Concept
obo.FOODON_03490219,pail,http://purl.obolibrary.org/obo/FOODON_03490219,Concept
obo.FOODON_03490220,sealing/closing element,http://purl.obolibrary.org/obo/FOODON_03490220,Concept
obo.FOODON_03490221,adhesive,http://purl.obolibrary.org/obo/FOODON_03490221,Concept
obo.FOODON_03490222,multicomponent adhesive,http://purl.obolibrary.org/obo/FOODON_03490222,Concept
obo.FOODON_03490223,"multicomponent adhesive, no solvent",http://purl.obolibrary.org/obo/FOODON_03490223,Concept
obo.FOODON_03490224,"multicomponent adhesive, organic solvent",http://purl.obolibrary.org/obo/FOODON_03490224,Concept
obo.FOODON_03490225,"multicomponent adhesive, water soluble",http://purl.obolibrary.org/obo/FOODON_03490225,Concept
obo.FOODON_03490226,one component adhesive,http://purl.obolibrary.org/obo/FOODON_03490226,Concept
obo.FOODON_03490227,"one component adhesive, organic solvent",http://purl.obolibrary.org/obo/FOODON_03490227,Concept
obo.FOODON_03490228,"one component adhesive, water soluble",http://purl.obolibrary.org/obo/FOODON_03490228,Concept
obo.FOODON_03490229,thermoplastic adhesive,http://purl.obolibrary.org/obo/FOODON_03490229,Concept
obo.FOODON_03490231,glass stopper,http://purl.obolibrary.org/obo/FOODON_03490231,Concept
obo.FOODON_03490427,stopper,http://purl.obolibrary.org/obo/FOODON_03490427,Concept
obo.FOODON_03490233,plastic stopper,http://purl.obolibrary.org/obo/FOODON_03490233,Concept
obo.FOODON_03490234,polyethylene plug,http://purl.obolibrary.org/obo/FOODON_03490234,Concept
obo.FOODON_03490235,polypropylene plug,http://purl.obolibrary.org/obo/FOODON_03490235,Concept
obo.FOODON_03490236,polyvinyl chloride plug,http://purl.obolibrary.org/obo/FOODON_03490236,Concept
obo.FOODON_03490237,plastic screw cap or lid,http://purl.obolibrary.org/obo/FOODON_03490237,Concept
obo.FOODON_03490425,screw cap or lid,http://purl.obolibrary.org/obo/FOODON_03490425,Concept
obo.FOODON_03490423,closing cap or lid,http://purl.obolibrary.org/obo/FOODON_03490423,Concept
obo.FOODON_03490239,plastic screw cap/pilfer proof,http://purl.obolibrary.org/obo/FOODON_03490239,Concept
obo.FOODON_03490244,crown cap,http://purl.obolibrary.org/obo/FOODON_03490244,Concept
obo.FOODON_03490245,metal screw cap or lid,http://purl.obolibrary.org/obo/FOODON_03490245,Concept
obo.FOODON_03490246,metal screw cap/pilfer proof,http://purl.obolibrary.org/obo/FOODON_03490246,Concept
obo.FOODON_03490256,wooden cork,http://purl.obolibrary.org/obo/FOODON_03490256,Concept
obo.FOODON_03490257,seal/gasket,http://purl.obolibrary.org/obo/FOODON_03490257,Concept
obo.FOODON_03490258,cork wood gasket,http://purl.obolibrary.org/obo/FOODON_03490258,Concept
obo.FOODON_03490259,metal gasket,http://purl.obolibrary.org/obo/FOODON_03490259,Concept
obo.FOODON_03490260,plastic gasket,http://purl.obolibrary.org/obo/FOODON_03490260,Concept
obo.FOODON_03490261,rubber gasket,http://purl.obolibrary.org/obo/FOODON_03490261,Concept
obo.FOODON_03490262,steel solder,http://purl.obolibrary.org/obo/FOODON_03490262,Concept
obo.FOODON_03490263,tin solder,http://purl.obolibrary.org/obo/FOODON_03490263,Concept
obo.FOODON_03490264,"ceramic or earthenware bottle, coloured",http://purl.obolibrary.org/obo/FOODON_03490264,Concept
obo.FOODON_03490265,"ceramic or earthenware bottle, uncoloured",http://purl.obolibrary.org/obo/FOODON_03490265,Concept
obo.FOODON_03490266,"ceramic or earthenware jar, coloured",http://purl.obolibrary.org/obo/FOODON_03490266,Concept
obo.FOODON_03490267,"ceramic or earthenware jar, uncoloured",http://purl.obolibrary.org/obo/FOODON_03490267,Concept
obo.FOODON_03490273,"glass container, uncoloured",http://purl.obolibrary.org/obo/FOODON_03490273,Concept
obo.FOODON_03490274,"glass container, uncoloured, light weight",http://purl.obolibrary.org/obo/FOODON_03490274,Concept
obo.FOODON_03490275,"glass container, uncoloured, normal weight",http://purl.obolibrary.org/obo/FOODON_03490275,Concept
obo.FOODON_03490276,"glass container, uncoloured, strengthened",http://purl.obolibrary.org/obo/FOODON_03490276,Concept
obo.FOODON_03490277,"glass container, uncoloured, covered/protected",http://purl.obolibrary.org/obo/FOODON_03490277,Concept
obo.FOODON_03490278,"glass container, coloured",http://purl.obolibrary.org/obo/FOODON_03490278,Concept
obo.FOODON_03490279,"glass container, coloured, light weight",http://purl.obolibrary.org/obo/FOODON_03490279,Concept
obo.FOODON_03490280,"glass container, coloured, normal weight",http://purl.obolibrary.org/obo/FOODON_03490280,Concept
obo.FOODON_03490281,"glass container, coloured, strengthened",http://purl.obolibrary.org/obo/FOODON_03490281,Concept
obo.FOODON_03490282,"glass container, coloured, covered/protected",http://purl.obolibrary.org/obo/FOODON_03490282,Concept
obo.FOODON_03490287,aluminum box,http://purl.obolibrary.org/obo/FOODON_03490287,Concept
obo.FOODON_03490288,"aluminium box, plastic-coated",http://purl.obolibrary.org/obo/FOODON_03490288,Concept
obo.FOODON_03490289,"aluminium box, varnished",http://purl.obolibrary.org/obo/FOODON_03490289,Concept
obo.FOODON_03490291,"aluminium can, drum or barrel, plastic coated",http://purl.obolibrary.org/obo/FOODON_03490291,Concept
obo.FOODON_03490292,"aluminium can, drum or barrel, varnished",http://purl.obolibrary.org/obo/FOODON_03490292,Concept
obo.FOODON_03490295,"aluminium foil wrapper, coated for heat sealing",http://purl.obolibrary.org/obo/FOODON_03490295,Concept
obo.FOODON_03490296,aluminium foil-paper wrapper,http://purl.obolibrary.org/obo/FOODON_03490296,Concept
obo.FOODON_03490297,aluminum coextruded with paper,http://purl.obolibrary.org/obo/FOODON_03490297,Concept
obo.FOODON_03490298,aluminum combined with paper and plastic,http://purl.obolibrary.org/obo/FOODON_03490298,Concept
obo.FOODON_03490299,aluminum combined with regenerated cellulose,http://purl.obolibrary.org/obo/FOODON_03490299,Concept
obo.FOODON_03490300,laminated aluminum combination with paper,http://purl.obolibrary.org/obo/FOODON_03490300,Concept
obo.FOODON_03490301,stainless steel container,http://purl.obolibrary.org/obo/FOODON_03490301,Concept
obo.FOODON_03490308,steel plate container tinned one side,http://purl.obolibrary.org/obo/FOODON_03490308,Concept
obo.FOODON_03490309,steel plate container tinned both sides,http://purl.obolibrary.org/obo/FOODON_03490309,Concept
obo.FOODON_03490310,varnished tin-plate container,http://purl.obolibrary.org/obo/FOODON_03490310,Concept
obo.FOODON_03490320,natural polymer container,http://purl.obolibrary.org/obo/FOODON_03490320,Concept
obo.FOODON_03490321,casein resin,http://purl.obolibrary.org/obo/FOODON_03490321,Concept
obo.FOODON_03490322,cellulose film,http://purl.obolibrary.org/obo/FOODON_03490322,Concept
obo.FOODON_03490323,acetate cellulose film,http://purl.obolibrary.org/obo/FOODON_03490323,Concept
obo.FOODON_03490324,butyrate cellulose film,http://purl.obolibrary.org/obo/FOODON_03490324,Concept
obo.FOODON_03490325,propyonate cellulose film,http://purl.obolibrary.org/obo/FOODON_03490325,Concept
obo.FOODON_03490326,regenerated cellulose film,http://purl.obolibrary.org/obo/FOODON_03490326,Concept
obo.FOODON_03490327,"regenerated cellulose film, coated",http://purl.obolibrary.org/obo/FOODON_03490327,Concept
obo.FOODON_03490328,"regenerated cellulose film, coloured",http://purl.obolibrary.org/obo/FOODON_03490328,Concept
obo.FOODON_03490329,rubber container,http://purl.obolibrary.org/obo/FOODON_03490329,Concept
obo.FOODON_03490330,"paper container, treated",http://purl.obolibrary.org/obo/FOODON_03490330,Concept
obo.FOODON_03490331,lacquered paper container,http://purl.obolibrary.org/obo/FOODON_03490331,Concept
obo.FOODON_03490332,saturated (immersed) paper container,http://purl.obolibrary.org/obo/FOODON_03490332,Concept
obo.FOODON_03490333,waxed paper container,http://purl.obolibrary.org/obo/FOODON_03490333,Concept
obo.FOODON_03490334,"paper container, untreated",http://purl.obolibrary.org/obo/FOODON_03490334,Concept
obo.FOODON_03490335,bleached paper container,http://purl.obolibrary.org/obo/FOODON_03490335,Concept
obo.FOODON_03490336,kraft or brown paper container,http://purl.obolibrary.org/obo/FOODON_03490336,Concept
obo.FOODON_03490337,grease proof paper container,http://purl.obolibrary.org/obo/FOODON_03490337,Concept
obo.FOODON_03490338,imitation grease proof paper container,http://purl.obolibrary.org/obo/FOODON_03490338,Concept
obo.FOODON_03490339,tissue paper container,http://purl.obolibrary.org/obo/FOODON_03490339,Concept
obo.FOODON_03490340,"paperboard container, untreated",http://purl.obolibrary.org/obo/FOODON_03490340,Concept
obo.FOODON_03490342,"paperboard container, surface treated both sides",http://purl.obolibrary.org/obo/FOODON_03490342,Concept
obo.FOODON_03490343,"paperboard container, surface treated inside",http://purl.obolibrary.org/obo/FOODON_03490343,Concept
obo.FOODON_03490344,"paperboard container, surface treated outside",http://purl.obolibrary.org/obo/FOODON_03490344,Concept
obo.FOODON_03490345,paper combined material,http://purl.obolibrary.org/obo/FOODON_03490345,Concept
obo.FOODON_03490346,impregnated/micro waxed paper,http://purl.obolibrary.org/obo/FOODON_03490346,Concept
obo.FOODON_03490347,metalized paper wrapper,http://purl.obolibrary.org/obo/FOODON_03490347,Concept
obo.FOODON_03490348,metalized paper coextruded with plastic,http://purl.obolibrary.org/obo/FOODON_03490348,Concept
obo.FOODON_03490349,metalized paper laminated with plastic,http://purl.obolibrary.org/obo/FOODON_03490349,Concept
obo.FOODON_03490350,metalized paper laminated with treated paper,http://purl.obolibrary.org/obo/FOODON_03490350,Concept
obo.FOODON_03490351,paper-aluminium foil-plastic wrapper,http://purl.obolibrary.org/obo/FOODON_03490351,Concept
obo.FOODON_03490352,coextruded paper-aluminium-plastic wrapper,http://purl.obolibrary.org/obo/FOODON_03490352,Concept
obo.FOODON_03490353,laminated paper-aluminium-plastic wrapper,http://purl.obolibrary.org/obo/FOODON_03490353,Concept
obo.FOODON_03490354,paper-paper combination,http://purl.obolibrary.org/obo/FOODON_03490354,Concept
obo.FOODON_03490355,paper-plastic combination,http://purl.obolibrary.org/obo/FOODON_03490355,Concept
obo.FOODON_03490356,laminate paper coextruded with plastic,http://purl.obolibrary.org/obo/FOODON_03490356,Concept
obo.FOODON_03490357,"plastic container, according to type of plastic",http://purl.obolibrary.org/obo/FOODON_03490357,Concept
obo.FOODON_03490358,thermoplastic sheet or container,http://purl.obolibrary.org/obo/FOODON_03490358,Concept
obo.FOODON_03490359,polyamide container,http://purl.obolibrary.org/obo/FOODON_03490359,Concept
obo.FOODON_03490360,acryl-nitrile container,http://purl.obolibrary.org/obo/FOODON_03490360,Concept
obo.FOODON_03490361,nylon 11 container,http://purl.obolibrary.org/obo/FOODON_03490361,Concept
obo.FOODON_03490362,"nylon 6,6 container",http://purl.obolibrary.org/obo/FOODON_03490362,Concept
obo.FOODON_03490363,polycarbonate container,http://purl.obolibrary.org/obo/FOODON_03490363,Concept
obo.FOODON_03490364,polyester container,http://purl.obolibrary.org/obo/FOODON_03490364,Concept
BLANK_9258,,,BLANK
obo.FOODON_03490365,"polyester container, glass fibre strengthened",http://purl.obolibrary.org/obo/FOODON_03490365,Concept
obo.FOODON_03490366,linear polyester container,http://purl.obolibrary.org/obo/FOODON_03490366,Concept
obo.FOODON_03490367,polyethylene container,http://purl.obolibrary.org/obo/FOODON_03490367,Concept
obo.FOODON_03490431,polyolefin container,http://purl.obolibrary.org/obo/FOODON_03490431,Concept
obo.FOODON_03490368,high density polyethylene container,http://purl.obolibrary.org/obo/FOODON_03490368,Concept
obo.FOODON_03490370,low density polyethylene container,http://purl.obolibrary.org/obo/FOODON_03490370,Concept
obo.FOODON_03490371,linear low density polyethylene container,http://purl.obolibrary.org/obo/FOODON_03490371,Concept
obo.FOODON_03490372,"low density polyethylene container, treated",http://purl.obolibrary.org/obo/FOODON_03490372,Concept
obo.FOODON_03490373,polymethylmethacrylate container,http://purl.obolibrary.org/obo/FOODON_03490373,Concept
obo.FOODON_03490374,polypropylene container,http://purl.obolibrary.org/obo/FOODON_03490374,Concept
obo.FOODON_03490375,biaxial oriented polypropylene container,http://purl.obolibrary.org/obo/FOODON_03490375,Concept
obo.FOODON_03490376,oriented polypropylene container,http://purl.obolibrary.org/obo/FOODON_03490376,Concept
obo.FOODON_03490377,polystyrene container,http://purl.obolibrary.org/obo/FOODON_03490377,Concept
obo.FOODON_03490378,polyvinyl chloride container,http://purl.obolibrary.org/obo/FOODON_03490378,Concept
obo.FOODON_03490379,unplasticized polyvinyl chloride container,http://purl.obolibrary.org/obo/FOODON_03490379,Concept
obo.FOODON_03490380,plasticized polyvinyl chloride container,http://purl.obolibrary.org/obo/FOODON_03490380,Concept
obo.FOODON_03490381,polyvinylidene chloride container,http://purl.obolibrary.org/obo/FOODON_03490381,Concept
obo.FOODON_03490382,thermosetting polymer container,http://purl.obolibrary.org/obo/FOODON_03490382,Concept
obo.FOODON_03490383,alkyd resin container,http://purl.obolibrary.org/obo/FOODON_03490383,Concept
obo.FOODON_03490384,amin resin container,http://purl.obolibrary.org/obo/FOODON_03490384,Concept
obo.FOODON_03490385,aniline-formaldehyde container,http://purl.obolibrary.org/obo/FOODON_03490385,Concept
obo.FOODON_03490386,carbamide-formaldehyde container,http://purl.obolibrary.org/obo/FOODON_03490386,Concept
obo.FOODON_03490387,diciandiamide-formaldehyde container,http://purl.obolibrary.org/obo/FOODON_03490387,Concept
obo.FOODON_03490388,epoxy resin container,http://purl.obolibrary.org/obo/FOODON_03490388,Concept
obo.FOODON_03490389,phenonile resin container,http://purl.obolibrary.org/obo/FOODON_03490389,Concept
obo.FOODON_03490390,polyester resin container,http://purl.obolibrary.org/obo/FOODON_03490390,Concept
obo.FOODON_03490391,"plastic container, combined material",http://purl.obolibrary.org/obo/FOODON_03490391,Concept
obo.FOODON_03490392,metallized polymer container,http://purl.obolibrary.org/obo/FOODON_03490392,Concept
obo.FOODON_03490393,metallized polyamide container,http://purl.obolibrary.org/obo/FOODON_03490393,Concept
obo.FOODON_03490394,metallized polyester container,http://purl.obolibrary.org/obo/FOODON_03490394,Concept
obo.FOODON_03490395,polyethylene (high density) - polyamide container,http://purl.obolibrary.org/obo/FOODON_03490395,Concept
obo.FOODON_03490396,polyethylene (high density) - nylon 11 container,http://purl.obolibrary.org/obo/FOODON_03490396,Concept
obo.FOODON_03490397,polyethylene (high density) - polyester container,http://purl.obolibrary.org/obo/FOODON_03490397,Concept
obo.FOODON_03490398,polyethylene (high density) - polypropylene container,http://purl.obolibrary.org/obo/FOODON_03490398,Concept
obo.FOODON_03490399,polyethylene (low density) - polyamide container,http://purl.obolibrary.org/obo/FOODON_03490399,Concept
obo.FOODON_03490400,polyethylene (low density) - nylon 11 container,http://purl.obolibrary.org/obo/FOODON_03490400,Concept
obo.FOODON_03490401,polyethylene (low density) - polyester container,http://purl.obolibrary.org/obo/FOODON_03490401,Concept
obo.FOODON_03490402,polyethylene (low density) - polyethylene (high density) container,http://purl.obolibrary.org/obo/FOODON_03490402,Concept
obo.FOODON_03490403,polyethylene (low density) - polyethylene (low density) container,http://purl.obolibrary.org/obo/FOODON_03490403,Concept
obo.FOODON_03490404,polyethylene (low density) - polypropylene container,http://purl.obolibrary.org/obo/FOODON_03490404,Concept
obo.FOODON_03490405,polyethylene - regenerated cellulose container,http://purl.obolibrary.org/obo/FOODON_03490405,Concept
obo.FOODON_03490406,polyethylene - vinyl copolymer container,http://purl.obolibrary.org/obo/FOODON_03490406,Concept
obo.FOODON_03490407,polyvinyl chloride - polyvinylidene chloride container,http://purl.obolibrary.org/obo/FOODON_03490407,Concept
obo.FOODON_03490409,natural textile container,http://purl.obolibrary.org/obo/FOODON_03490409,Concept
obo.FOODON_03490410,animal hair container,http://purl.obolibrary.org/obo/FOODON_03490410,Concept
obo.FOODON_03490411,bass fibre container,http://purl.obolibrary.org/obo/FOODON_03490411,Concept
obo.FOODON_03490412,asbestos container,http://purl.obolibrary.org/obo/FOODON_03490412,Concept
obo.FOODON_03490413,cotton container,http://purl.obolibrary.org/obo/FOODON_03490413,Concept
obo.FOODON_03490414,leaf fibre container,http://purl.obolibrary.org/obo/FOODON_03490414,Concept
obo.FOODON_03490415,polymer base textile container,http://purl.obolibrary.org/obo/FOODON_03490415,Concept
obo.FOODON_03490416,polyamide container,http://purl.obolibrary.org/obo/FOODON_03490416,Concept
obo.FOODON_03490417,polyester container,http://purl.obolibrary.org/obo/FOODON_03490417,Concept
obo.FOODON_03490418,polyolefine container,http://purl.obolibrary.org/obo/FOODON_03490418,Concept
obo.FOODON_03490419,boil-in bag,http://purl.obolibrary.org/obo/FOODON_03490419,Concept
obo.FOODON_03490420,inner bag,http://purl.obolibrary.org/obo/FOODON_03490420,Concept
obo.FOODON_03490424,closing capsule,http://purl.obolibrary.org/obo/FOODON_03490424,Concept
obo.FOODON_03490426,peel-off lid,http://purl.obolibrary.org/obo/FOODON_03490426,Concept
obo.FOODON_03490429,recycled paperboard container,http://purl.obolibrary.org/obo/FOODON_03490429,Concept
obo.FOODON_03490430,polyethylene terephthalate (pet) container,http://purl.obolibrary.org/obo/FOODON_03490430,Concept
obo.FOODON_03500011,beverage can enamel surface,http://purl.obolibrary.org/obo/FOODON_03500011,Concept
obo.FOODON_03500024,food-grade enamel-coated surface,http://purl.obolibrary.org/obo/FOODON_03500024,Concept
obo.FOODON_03500051,food contact surface from human-made material,http://purl.obolibrary.org/obo/FOODON_03500051,Concept
obo.FOODON_03500012,noncarbonated beverage can enamel surface,http://purl.obolibrary.org/obo/FOODON_03500012,Concept
obo.FOODON_03500013,carbonated beverage can enamel surface,http://purl.obolibrary.org/obo/FOODON_03500013,Concept
obo.FOODON_03500014,beer beverage can enamel surface,http://purl.obolibrary.org/obo/FOODON_03500014,Concept
obo.FOODON_03500015,food-grade wax surface,http://purl.obolibrary.org/obo/FOODON_03500015,Concept
BLANK_9259,,,BLANK
obo.FOODON_03500016,enamel surface for fruit (f-enamel),http://purl.obolibrary.org/obo/FOODON_03500016,Concept
obo.FOODON_03500017,polyethylene surface,http://purl.obolibrary.org/obo/FOODON_03500017,Concept
obo.FOODON_03500036,food-grade plastic surface,http://purl.obolibrary.org/obo/FOODON_03500036,Concept
BLANK_9260,,,BLANK
BLANK_9261,,,BLANK
obo.FOODON_03500018,enamel surface for citrus fruit,http://purl.obolibrary.org/obo/FOODON_03500018,Concept
obo.FOODON_03500019,milk enamel surface for milk,http://purl.obolibrary.org/obo/FOODON_03500019,Concept
obo.FOODON_03500020,enamel surface for meat,http://purl.obolibrary.org/obo/FOODON_03500020,Concept
obo.FOODON_03500021,polypropylene surface,http://purl.obolibrary.org/obo/FOODON_03500021,Concept
BLANK_9262,,,BLANK
obo.FOODON_03500022,polystyrene surface,http://purl.obolibrary.org/obo/FOODON_03500022,Concept
BLANK_9263,,,BLANK
obo.FOODON_03500023,enamel surface for seafood,http://purl.obolibrary.org/obo/FOODON_03500023,Concept
obo.FOODON_03500025,saran surface,http://purl.obolibrary.org/obo/FOODON_03500025,Concept
obo.FOODON_03500029,Polyvinylidene chloride surface,http://purl.obolibrary.org/obo/FOODON_03500029,Concept
BLANK_9264,,,BLANK
obo.FOODON_03500026,mylar surface,http://purl.obolibrary.org/obo/FOODON_03500026,Concept
obo.FOODON_03500033,polyester surface,http://purl.obolibrary.org/obo/FOODON_03500033,Concept
obo.FOODON_03500027,nylon surface,http://purl.obolibrary.org/obo/FOODON_03500027,Concept
BLANK_9265,,,BLANK
obo.FOODON_03500028,Cryovac bag plastic surface,http://purl.obolibrary.org/obo/FOODON_03500028,Concept
obo.FOODON_03500030,enamel surface for corn (c-enamel),http://purl.obolibrary.org/obo/FOODON_03500030,Concept
obo.FOODON_03500031,cellophane,http://purl.obolibrary.org/obo/FOODON_03500031,Concept
obo.FOODON_03500054,latex surface,http://purl.obolibrary.org/obo/FOODON_03500054,Concept
obo.FOODON_03500032,pliofilm surface,http://purl.obolibrary.org/obo/FOODON_03500032,Concept
obo.FOODON_03500034,cellulose acetate surface,http://purl.obolibrary.org/obo/FOODON_03500034,Concept
BLANK_9266,,,BLANK
obo.FOODON_03500035,food-grade wood surface,http://purl.obolibrary.org/obo/FOODON_03500035,Concept
BLANK_9267,,,BLANK
obo.FOODON_03500037,polyvinyl chloride surface,http://purl.obolibrary.org/obo/FOODON_03500037,Concept
BLANK_9268,,,BLANK
obo.FOODON_03500038,food-grade ceramic surface,http://purl.obolibrary.org/obo/FOODON_03500038,Concept
obo.FOODON_03500039,food-grade paper product surface,http://purl.obolibrary.org/obo/FOODON_03500039,Concept
BLANK_9269,,,BLANK
obo.FOODON_03500040,food-grade glass surface,http://purl.obolibrary.org/obo/FOODON_03500040,Concept
BLANK_9270,,,BLANK
obo.FOODON_03500041,food-grade metal surface,http://purl.obolibrary.org/obo/FOODON_03500041,Concept
BLANK_9271,,,BLANK
obo.FOODON_03500042,aluminum surface,http://purl.obolibrary.org/obo/FOODON_03500042,Concept
obo.FOODON_03500043,food-grade tin surface,http://purl.obolibrary.org/obo/FOODON_03500043,Concept
BLANK_9272,,,BLANK
obo.FOODON_03500044,food-grade steel surface,http://purl.obolibrary.org/obo/FOODON_03500044,Concept
obo.FOODON_03500045,food-grade textile surface,http://purl.obolibrary.org/obo/FOODON_03500045,Concept
BLANK_9273,,,BLANK
obo.FOODON_03500046,food-grade cork surface,http://purl.obolibrary.org/obo/FOODON_03500046,Concept
obo.FOODON_03500047,food-grade ash,http://purl.obolibrary.org/obo/FOODON_03500047,Concept
BLANK_9274,,,BLANK
obo.FOODON_03500048,leaf food contact surface,http://purl.obolibrary.org/obo/FOODON_03500048,Concept
obo.FOODON_03500049,husk food contact surface,http://purl.obolibrary.org/obo/FOODON_03500049,Concept
obo.FOODON_03500055,teflon surface,http://purl.obolibrary.org/obo/FOODON_03500055,Concept
BLANK_9275,,,BLANK
obo.FOODON_03500056,edible casing,http://purl.obolibrary.org/obo/FOODON_03500056,Concept
obo.FOODON_03500057,food-grade natural-based polymer surface,http://purl.obolibrary.org/obo/FOODON_03500057,Concept
obo.FOODON_03510010,laboratory animal as food consumer,http://purl.obolibrary.org/obo/FOODON_03510010,Concept
obo.FOODON_03510011,food fish as consumer,http://purl.obolibrary.org/obo/FOODON_03510011,Concept
obo.FOODON_03510014,sheep or goat as consumer,http://purl.obolibrary.org/obo/FOODON_03510014,Concept
obo.FOODON_03510017,fat special claim or use,http://purl.obolibrary.org/obo/FOODON_03510017,Concept
obo.FOODON_03510065,nutrition-related claim or use,http://purl.obolibrary.org/obo/FOODON_03510065,Concept
obo.FOODON_03510018,poultry as consumer,http://purl.obolibrary.org/obo/FOODON_03510018,Concept
obo.FOODON_03510020,infant or toddler as food consumer,http://purl.obolibrary.org/obo/FOODON_03510020,Concept
obo.FOODON_03510256,"child as food consumer, less than four years",http://purl.obolibrary.org/obo/FOODON_03510256,Concept
obo.FOODON_03510026,human as food consumer,http://purl.obolibrary.org/obo/FOODON_03510026,Concept
BLANK_9276,,,BLANK
foodon_ontology.FOODON_03602001,label claim or use,http://purl.obolibrary.org/obo/foodon.owl/FOODON_03602001,Concept
obo.FOODON_03510025,horse as consumer,http://purl.obolibrary.org/obo/FOODON_03510025,Concept
BLANK_9277,,,BLANK
obo.FOODON_03510027,pig as consumer,http://purl.obolibrary.org/obo/FOODON_03510027,Concept
BLANK_9278,,,BLANK
obo.FOODON_03510030,pet bird as consumer,http://purl.obolibrary.org/obo/FOODON_03510030,Concept
BLANK_9279,,,BLANK
obo.NCBITaxon_9611,Canis,http://purl.obolibrary.org/obo/NCBITaxon_9611,Concept
obo.FOODON_03510033,low energy food claim or use,http://purl.obolibrary.org/obo/FOODON_03510033,Concept
obo.FOODON_03510066,no or reduced energy claim or use,http://purl.obolibrary.org/obo/FOODON_03510066,Concept
BLANK_9280,,,BLANK
obo.FOODON_03510045,energy special claim or use,http://purl.obolibrary.org/obo/FOODON_03510045,Concept
obo.FOODON_03510034,reduced energy food claim or use,http://purl.obolibrary.org/obo/FOODON_03510034,Concept
BLANK_9281,,,BLANK
obo.FOODON_03510035,salt or sodium free claim or use,http://purl.obolibrary.org/obo/FOODON_03510035,Concept
obo.FOODON_03510077,no or reduced salt or sodium claim or use,http://purl.obolibrary.org/obo/FOODON_03510077,Concept
obo.FOODON_03510047,salt or sodium special claim or use,http://purl.obolibrary.org/obo/FOODON_03510047,Concept
obo.FOODON_03510036,very low salt or sodium claim or use,http://purl.obolibrary.org/obo/FOODON_03510036,Concept
obo.FOODON_03510037,reduced salt or sodium claim or use,http://purl.obolibrary.org/obo/FOODON_03510037,Concept
obo.FOODON_03510038,low salt or sodium claim or use,http://purl.obolibrary.org/obo/FOODON_03510038,Concept
obo.FOODON_03510039,low fat food,http://purl.obolibrary.org/obo/FOODON_03510039,Concept
obo.FOODON_03510069,no or reduced fat claim or use,http://purl.obolibrary.org/obo/FOODON_03510069,Concept
obo.FOODON_03510040,reduced fat food,http://purl.obolibrary.org/obo/FOODON_03510040,Concept
obo.FOODON_03510041,cholesterol special claim or use,http://purl.obolibrary.org/obo/FOODON_03510041,Concept
obo.FOODON_03510042,cholesterol free claim or use,http://purl.obolibrary.org/obo/FOODON_03510042,Concept
